origin_id_pg,destination_id,destination_name,rank_diff,cost_diff,length_diff
648,6,Williams Lake,0,-23.37,-174000.15
648,7,McMahon Gas Plant,1,-23.37,-174411.06
648,8,Kamloops,0,-21.93,-178537.20
648,9,Castlegar,0,-10.27,-86491.90
648,10,Elkford,0,-0.42,-1353.61
649,1,Terrace,-1,-65.49,-18978.90
649,2,Vancouver,0,-11.84,-64859.21
649,3,Mackenzie,0,-23.53,-175091.03
649,4,Prince George,0,-23.53,-174804.43
649,5,Quesnel,0,-23.53,-174646.61
649,6,Williams Lake,0,-23.53,-174516.47
649,7,McMahon Gas Plant,1,-23.53,-174927.38
649,8,Kamloops,0,-22.09,-179053.52
649,9,Castlegar,0,-10.43,-87008.22
649,10,Elkford,0,-0.26,-837.29
650,1,Terrace,-1,-65.42,-18756.03
650,2,Vancouver,0,-11.77,-64636.34
650,3,Mackenzie,0,-23.47,-174868.16
650,4,Prince George,0,-23.46,-174581.56
650,5,Quesnel,0,-23.46,-174423.74
650,6,Williams Lake,0,-23.46,-174293.60
650,7,McMahon Gas Plant,1,-23.46,-174704.51
650,8,Kamloops,0,-22.02,-178830.65
650,9,Castlegar,0,-10.36,-86785.35
650,10,Elkford,0,-0.33,-1060.16
651,1,Terrace,-1,-66.25,-21444.80
651,2,Vancouver,0,-12.30,-66325.07
651,3,Mackenzie,0,-24.29,-177556.93
651,4,Prince George,0,-24.30,-177270.33
651,5,Quesnel,0,-24.30,-177112.51
651,6,Williams Lake,0,-24.30,-176982.37
651,7,McMahon Gas Plant,1,-24.30,-177393.28
651,8,Kamloops,0,-22.55,-180519.38
651,9,Castlegar,0,-10.89,-88474.08
651,10,Elkford,0,0.20,628.57
652,1,Terrace,-1,-65.61,-19377.08
652,2,Vancouver,0,-11.97,-65257.39
652,3,Mackenzie,0,-23.66,-175489.21
652,4,Prince George,0,-23.65,-175202.61
652,5,Quesnel,0,-23.65,-175044.80
652,6,Williams Lake,0,-23.65,-174914.65
652,7,McMahon Gas Plant,1,-23.65,-175325.57
652,8,Kamloops,0,-22.21,-179451.70
652,9,Castlegar,0,-10.56,-87406.40
652,10,Elkford,0,-0.13,-439.10
653,1,Terrace,-1,-65.33,-18479.74
653,2,Vancouver,0,-11.69,-64360.05
653,3,Mackenzie,0,-23.38,-174591.87
653,4,Prince George,0,-23.38,-174305.27
653,5,Quesnel,0,-23.37,-174147.46
653,6,Williams Lake,0,-23.37,-174017.31
653,7,McMahon Gas Plant,1,-23.38,-174428.23
653,8,Kamloops,0,-21.94,-178554.36
653,9,Castlegar,0,-10.28,-86509.06
653,10,Elkford,0,-0.41,-1336.44
654,1,Terrace,-1,-65.62,-19407.54
654,2,Vancouver,0,-11.97,-65287.85
654,3,Mackenzie,0,-23.67,-175519.67
654,4,Prince George,0,-23.66,-175233.07
654,5,Quesnel,0,-23.66,-175075.25
654,6,Williams Lake,0,-23.66,-174945.11
654,7,McMahon Gas Plant,1,-23.66,-175356.02
654,8,Kamloops,0,-22.22,-179482.16
654,9,Castlegar,0,-10.56,-87436.86
654,10,Elkford,0,-0.13,-408.65
655,1,Terrace,-1,-65.56,-19230.74
655,2,Vancouver,0,-11.92,-65111.05
655,3,Mackenzie,0,-23.61,-175342.87
655,4,Prince George,0,-23.61,-175056.27
655,5,Quesnel,0,-23.61,-174898.45
655,6,Williams Lake,0,-23.61,-174768.31
655,7,McMahon Gas Plant,1,-23.61,-175179.22
655,8,Kamloops,0,-22.17,-179305.36
655,9,Castlegar,0,-10.51,-87260.06
655,10,Elkford,0,-0.18,-585.45
656,1,Terrace,-1,-65.53,-19114.52
656,2,Vancouver,0,-11.88,-64994.83
656,3,Mackenzie,0,-23.58,-175226.65
656,4,Prince George,0,-23.57,-174940.05
656,5,Quesnel,0,-23.57,-174782.23
656,6,Williams Lake,0,-23.57,-174652.09
656,7,McMahon Gas Plant,1,-23.57,-175063.00
656,8,Kamloops,0,-22.13,-179189.14
656,9,Castlegar,0,-10.47,-87143.84
656,10,Elkford,0,-0.22,-701.67
657,1,Terrace,-1,-65.64,-19464.38
657,2,Vancouver,0,-11.99,-65344.69
657,3,Mackenzie,0,-23.68,-175576.51
657,4,Prince George,0,-23.68,-175289.91
657,5,Quesnel,0,-23.68,-175132.09
657,6,Williams Lake,0,-23.68,-175001.94
657,7,McMahon Gas Plant,1,-23.68,-175412.86
657,8,Kamloops,0,-22.24,-179539.00
657,9,Castlegar,0,-10.58,-87493.70
657,10,Elkford,0,-0.11,-351.81
658,1,Terrace,-1,-65.66,-19544.50
658,2,Vancouver,0,-12.02,-65424.81
658,3,Mackenzie,0,-23.71,-175656.63
658,4,Prince George,0,-23.71,-175370.03
658,5,Quesnel,0,-23.70,-175212.21
658,6,Williams Lake,0,-23.70,-175082.06
658,7,McMahon Gas Plant,1,-23.71,-175492.98
658,8,Kamloops,0,-22.27,-179619.12
658,9,Castlegar,0,-10.61,-87573.82
658,10,Elkford,0,-0.08,-271.69
659,1,Terrace,-1,-57.76,12821.08
659,2,Vancouver,0,-1.72,19398.61
659,3,Mackenzie,0,0.25,150.50
659,4,Prince George,0,0.26,437.09
659,5,Quesnel,0,0.25,594.91
659,6,Williams Lake,0,0.26,725.06
659,7,McMahon Gas Plant,1,0.26,314.14
659,8,Kamloops,0,0.26,871.56
659,9,Castlegar,0,0.25,827.26
659,10,Elkford,0,0.25,778.34
660,1,Terrace,-1,-57.77,12779.42
660,2,Vancouver,0,-1.74,19356.95
660,3,Mackenzie,0,0.24,108.84
660,4,Prince George,0,0.24,395.44
660,5,Quesnel,0,0.24,553.25
660,6,Williams Lake,0,0.25,683.40
660,7,McMahon Gas Plant,1,0.24,272.49
660,8,Kamloops,0,0.25,829.90
660,9,Castlegar,0,0.24,785.60
660,10,Elkford,0,0.24,736.68
661,1,Terrace,-1,-58.26,11224.24
661,2,Vancouver,0,-2.22,17801.77
661,3,Mackenzie,0,-0.24,-1446.34
661,4,Prince George,0,-0.24,-1159.74
661,5,Quesnel,0,-0.24,-1001.93
661,6,Williams Lake,0,-0.24,-871.78
661,7,McMahon Gas Plant,1,-0.24,-1282.69
661,8,Kamloops,0,-0.24,-725.28
661,9,Castlegar,0,-0.24,-769.58
661,10,Elkford,0,-0.24,-818.50
662,1,Terrace,-1,-58.26,11210.27
662,2,Vancouver,0,-2.23,17787.80
662,3,Mackenzie,0,-0.24,-1460.32
662,4,Prince George,0,-0.25,-1173.72
662,5,Quesnel,0,-0.25,-1015.90
662,6,Williams Lake,0,-0.25,-885.76
662,7,McMahon Gas Plant,1,-0.25,-1296.67
662,8,Kamloops,0,-0.25,-739.25
662,9,Castlegar,0,-0.24,-783.55
662,10,Elkford,0,-0.25,-832.47
663,1,Terrace,-1,-57.76,12821.08
663,2,Vancouver,0,-1.72,19398.61
663,3,Mackenzie,0,0.25,150.50
663,4,Prince George,0,0.26,437.09
663,5,Quesnel,0,0.25,594.91
663,6,Williams Lake,0,0.26,725.06
663,7,McMahon Gas Plant,1,0.26,314.14
663,8,Kamloops,0,0.26,871.56
663,9,Castlegar,0,0.25,827.26
663,10,Elkford,0,0.25,778.34
664,1,Terrace,-1,-57.78,12741.48
664,2,Vancouver,0,-1.75,19319.01
664,3,Mackenzie,0,0.23,70.90
664,4,Prince George,0,0.23,357.50
664,5,Quesnel,0,0.22,515.32
664,6,Williams Lake,0,0.23,645.46
664,7,McMahon Gas Plant,1,0.23,234.55
664,8,Kamloops,0,0.23,791.97
664,9,Castlegar,0,0.23,747.67
664,10,Elkford,0,0.23,698.75
665,1,Terrace,-1,-58.02,12004.82
665,2,Vancouver,0,-1.98,18582.35
665,3,Mackenzie,0,0.00,-665.77
665,4,Prince George,0,0.00,-379.17
665,5,Quesnel,0,0.00,-221.35
665,6,Williams Lake,0,0.00,-91.20
665,7,McMahon Gas Plant,1,0.00,-502.12
665,8,Kamloops,0,0.00,55.30
665,9,Castlegar,0,0.00,11.00
665,10,Elkford,0,0.00,-37.92
666,1,Terrace,-1,-58.02,12004.82
666,2,Vancouver,0,-1.98,18582.35
666,3,Mackenzie,0,0.00,-665.77
666,4,Prince George,0,0.00,-379.17
666,5,Quesnel,0,0.00,-221.35
666,6,Williams Lake,0,0.00,-91.20
666,7,McMahon Gas Plant,1,0.00,-502.12
666,8,Kamloops,0,0.00,55.30
666,9,Castlegar,0,0.00,11.00
666,10,Elkford,0,0.00,-37.92
667,1,Terrace,-1,-58.26,11224.24
667,2,Vancouver,0,-2.22,17801.77
667,3,Mackenzie,0,-0.24,-1446.34
667,4,Prince George,0,-0.24,-1159.74
667,5,Quesnel,0,-0.24,-1001.93
667,6,Williams Lake,0,-0.24,-871.78
667,7,McMahon Gas Plant,1,-0.24,-1282.69
667,8,Kamloops,0,-0.24,-725.28
667,9,Castlegar,0,-0.24,-769.58
667,10,Elkford,0,-0.24,-818.50
668,1,Terrace,-1,-57.78,12741.48
668,2,Vancouver,0,-1.75,19319.01
668,3,Mackenzie,0,0.23,70.90
668,4,Prince George,0,0.23,357.50
668,5,Quesnel,0,0.22,515.32
668,6,Williams Lake,0,0.23,645.46
668,7,McMahon Gas Plant,1,0.23,234.55
668,8,Kamloops,0,0.23,791.97
668,9,Castlegar,0,0.23,747.67
668,10,Elkford,0,0.23,698.75
669,1,Terrace,-1,-57.78,12741.48
669,2,Vancouver,0,-1.75,19319.01
669,3,Mackenzie,0,0.23,70.90
669,4,Prince George,0,0.23,357.50
669,5,Quesnel,0,0.22,515.32
669,6,Williams Lake,0,0.23,645.46
669,7,McMahon Gas Plant,1,0.23,234.55
669,8,Kamloops,0,0.23,791.97
669,9,Castlegar,0,0.23,747.67
669,10,Elkford,0,0.23,698.75
670,1,Terrace,-1,-57.78,12741.48
670,2,Vancouver,0,-1.75,19319.01
670,3,Mackenzie,0,0.23,70.90
670,4,Prince George,0,0.23,357.50
670,5,Quesnel,0,0.22,515.32
670,6,Williams Lake,0,0.23,645.46
670,7,McMahon Gas Plant,1,0.23,234.55
670,8,Kamloops,0,0.23,791.97
670,9,Castlegar,0,0.23,747.67
670,10,Elkford,0,0.23,698.75
671,1,Terrace,-1,-58.02,12004.82
671,2,Vancouver,0,-1.98,18582.35
671,3,Mackenzie,0,0.00,-665.77
671,4,Prince George,0,0.00,-379.17
671,5,Quesnel,0,0.00,-221.35
671,6,Williams Lake,0,0.00,-91.20
671,7,McMahon Gas Plant,1,0.00,-502.12
671,8,Kamloops,0,0.00,55.30
671,9,Castlegar,0,0.00,11.00
671,10,Elkford,0,0.00,-37.92
672,1,Terrace,-1,-58.02,12004.82
672,2,Vancouver,0,-1.98,18582.35
672,3,Mackenzie,0,0.00,-665.77
672,4,Prince George,0,0.00,-379.17
672,5,Quesnel,0,0.00,-221.35
672,6,Williams Lake,0,0.00,-91.20
672,7,McMahon Gas Plant,1,0.00,-502.12
672,8,Kamloops,0,0.00,55.30
672,9,Castlegar,0,0.00,11.00
672,10,Elkford,0,0.00,-37.92
673,1,Terrace,-1,-58.02,12004.82
673,2,Vancouver,0,-1.98,18582.35
673,3,Mackenzie,0,0.00,-665.77
673,4,Prince George,0,0.00,-379.17
673,5,Quesnel,0,0.00,-221.35
673,6,Williams Lake,0,0.00,-91.20
673,7,McMahon Gas Plant,1,0.00,-502.12
673,8,Kamloops,0,0.00,55.30
673,9,Castlegar,0,0.00,11.00
673,10,Elkford,0,0.00,-37.92
674,1,Terrace,-1,-58.02,12004.82
674,2,Vancouver,0,-1.98,18582.35
674,3,Mackenzie,0,0.00,-665.77
674,4,Prince George,0,0.00,-379.17
674,5,Quesnel,0,0.00,-221.35
674,6,Williams Lake,0,0.00,-91.20
674,7,McMahon Gas Plant,1,0.00,-502.12
674,8,Kamloops,0,0.00,55.30
674,9,Castlegar,0,0.00,11.00
674,10,Elkford,0,0.00,-37.92
675,1,Terrace,-1,-58.19,11441.79
675,2,Vancouver,0,-2.16,18019.32
675,3,Mackenzie,0,-0.17,-1228.79
675,4,Prince George,0,-0.18,-942.19
675,5,Quesnel,0,-0.17,-784.38
675,6,Williams Lake,0,-0.17,-654.23
675,7,McMahon Gas Plant,1,-0.18,-1065.14
675,8,Kamloops,0,-0.17,-507.73
675,9,Castlegar,0,-0.17,-552.03
675,10,Elkford,0,-0.17,-600.95
676,1,Terrace,-1,-57.76,12821.08
676,2,Vancouver,0,-1.72,19398.61
676,3,Mackenzie,0,0.25,150.50
676,4,Prince George,0,0.26,437.09
676,5,Quesnel,0,0.25,594.91
676,6,Williams Lake,0,0.26,725.06
676,7,McMahon Gas Plant,1,0.26,314.14
676,8,Kamloops,0,0.26,871.56
676,9,Castlegar,0,0.25,827.26
676,10,Elkford,0,0.25,778.34
677,1,Terrace,-1,-57.77,12795.83
677,2,Vancouver,0,-1.73,19373.36
677,3,Mackenzie,0,0.24,125.25
677,4,Prince George,0,0.25,411.85
677,5,Quesnel,0,0.24,569.67
677,6,Williams Lake,0,0.25,699.81
677,7,McMahon Gas Plant,1,0.25,288.90
677,8,Kamloops,0,0.25,846.32
677,9,Castlegar,0,0.24,802.02
677,10,Elkford,0,0.24,753.10
678,1,Terrace,-1,-58.02,12004.82
678,2,Vancouver,0,-1.98,18582.35
678,3,Mackenzie,0,0.00,-665.77
678,4,Prince George,0,0.00,-379.17
678,5,Quesnel,0,0.00,-221.35
678,6,Williams Lake,0,0.00,-91.20
678,7,McMahon Gas Plant,1,0.00,-502.12
678,8,Kamloops,0,0.00,55.30
678,9,Castlegar,0,0.00,11.00
678,10,Elkford,0,0.00,-37.92
679,1,Terrace,-1,-58.02,12004.82
679,2,Vancouver,0,-1.98,18582.35
679,3,Mackenzie,0,0.00,-665.77
679,4,Prince George,0,0.00,-379.17
679,5,Quesnel,0,0.00,-221.35
679,6,Williams Lake,0,0.00,-91.20
679,7,McMahon Gas Plant,1,0.00,-502.12
679,8,Kamloops,0,0.00,55.30
679,9,Castlegar,0,0.00,11.00
679,10,Elkford,0,0.00,-37.92
680,1,Terrace,-1,-58.02,12004.82
680,2,Vancouver,0,-1.98,18582.35
680,3,Mackenzie,0,0.00,-665.77
680,4,Prince George,0,0.00,-379.17
680,5,Quesnel,0,0.00,-221.35
680,6,Williams Lake,0,0.00,-91.20
680,7,McMahon Gas Plant,1,0.00,-502.12
680,8,Kamloops,0,0.00,55.30
680,9,Castlegar,0,0.00,11.00
680,10,Elkford,0,0.00,-37.92
681,1,Terrace,-1,-58.11,11674.51
681,2,Vancouver,0,-2.08,18252.04
681,3,Mackenzie,0,-0.10,-996.07
681,4,Prince George,0,-0.10,-709.48
681,5,Quesnel,0,-0.11,-551.66
681,6,Williams Lake,0,-0.10,-421.51
681,7,McMahon Gas Plant,1,-0.10,-832.42
681,8,Kamloops,0,-0.10,-275.02
681,9,Castlegar,0,0.11,337.22
681,10,Elkford,0,0.10,288.30
682,1,Terrace,-1,-58.19,11441.79
682,2,Vancouver,0,-2.16,18019.32
682,3,Mackenzie,0,-0.17,-1228.79
682,4,Prince George,0,-0.18,-942.19
682,5,Quesnel,0,-0.17,-784.38
682,6,Williams Lake,0,-0.17,-654.23
682,7,McMahon Gas Plant,1,-0.18,-1065.14
682,8,Kamloops,0,-0.17,-507.73
682,9,Castlegar,0,-0.17,-552.03
682,10,Elkford,0,-0.17,-600.95
683,1,Terrace,-1,-58.26,11214.40
683,2,Vancouver,0,-2.23,17791.93
683,3,Mackenzie,0,-0.24,-1456.18
683,4,Prince George,0,-0.25,-1169.58
683,5,Quesnel,0,-0.24,-1011.76
683,6,Williams Lake,0,-0.25,-881.62
683,7,McMahon Gas Plant,1,-0.25,-1292.53
683,8,Kamloops,0,-0.25,-735.12
683,9,Castlegar,0,-0.24,-779.42
683,10,Elkford,0,-0.24,-828.34
684,1,Terrace,-1,-57.78,12741.48
684,2,Vancouver,0,-1.75,19319.01
684,3,Mackenzie,0,0.23,70.90
684,4,Prince George,0,0.23,357.50
684,5,Quesnel,0,0.22,515.32
684,6,Williams Lake,0,0.23,645.46
684,7,McMahon Gas Plant,1,0.23,234.55
684,8,Kamloops,0,0.23,791.97
684,9,Castlegar,0,0.23,747.67
684,10,Elkford,0,0.23,698.75
685,1,Terrace,-1,-57.81,12642.73
685,2,Vancouver,0,-1.78,19220.26
685,3,Mackenzie,0,0.20,-27.85
685,4,Prince George,0,0.20,258.75
685,5,Quesnel,0,0.19,416.56
685,6,Williams Lake,0,0.20,546.71
685,7,McMahon Gas Plant,1,0.20,135.80
685,8,Kamloops,0,0.20,693.21
685,9,Castlegar,0,0.20,648.91
685,10,Elkford,0,0.19,599.99
686,1,Terrace,-1,-58.17,11503.52
686,2,Vancouver,0,-2.13,18081.05
686,3,Mackenzie,0,-0.16,-1167.07
686,4,Prince George,0,-0.15,-880.48
686,5,Quesnel,0,-0.16,-722.65
686,6,Williams Lake,0,-0.15,-592.50
686,7,McMahon Gas Plant,1,-0.15,-1003.42
686,8,Kamloops,0,-0.15,-446.01
686,9,Castlegar,0,0.16,508.22
686,10,Elkford,0,0.15,459.30
687,1,Terrace,-1,-58.11,11677.01
687,2,Vancouver,0,-2.08,18254.54
687,3,Mackenzie,0,-0.10,-993.58
687,4,Prince George,0,-0.10,-706.99
687,5,Quesnel,0,-0.11,-549.16
687,6,Williams Lake,0,-0.10,-419.01
687,7,McMahon Gas Plant,1,-0.10,-829.93
687,8,Kamloops,0,-0.10,-272.52
687,9,Castlegar,0,0.11,334.73
687,10,Elkford,0,0.10,285.81
688,1,Terrace,-1,-58.11,11677.01
688,2,Vancouver,0,-2.08,18254.54
688,3,Mackenzie,0,-0.10,-993.58
688,4,Prince George,0,-0.10,-706.99
688,5,Quesnel,0,-0.11,-549.16
688,6,Williams Lake,0,-0.10,-419.01
688,7,McMahon Gas Plant,1,-0.10,-829.93
688,8,Kamloops,0,-0.10,-272.52
688,9,Castlegar,0,0.11,334.73
688,10,Elkford,0,0.10,285.81
689,1,Terrace,-1,-58.02,12004.82
689,2,Vancouver,0,-1.98,18582.35
689,3,Mackenzie,0,0.00,-665.77
689,4,Prince George,0,0.00,-379.17
689,5,Quesnel,0,0.00,-221.35
689,6,Williams Lake,0,0.00,-91.20
689,7,McMahon Gas Plant,1,0.00,-502.12
689,8,Kamloops,0,0.00,55.30
689,9,Castlegar,0,0.00,11.00
689,10,Elkford,0,0.00,-37.92
690,1,Terrace,-1,-58.02,12004.82
690,2,Vancouver,0,-1.98,18582.35
690,3,Mackenzie,0,0.00,-665.77
690,4,Prince George,0,0.00,-379.17
690,5,Quesnel,0,0.00,-221.35
690,6,Williams Lake,0,0.00,-91.20
690,7,McMahon Gas Plant,1,0.00,-502.12
690,8,Kamloops,0,0.00,55.30
690,9,Castlegar,0,0.00,11.00
690,10,Elkford,0,0.00,-37.92
691,1,Terrace,-1,-58.21,11391.92
691,2,Vancouver,0,-2.17,17969.45
691,3,Mackenzie,0,-0.19,-1278.66
691,4,Prince George,0,-0.19,-992.06
691,5,Quesnel,0,-0.19,-834.24
691,6,Williams Lake,0,-0.19,-704.10
691,7,McMahon Gas Plant,1,-0.19,-1115.01
691,8,Kamloops,0,-0.19,-557.60
691,9,Castlegar,0,-0.19,-601.90
691,10,Elkford,0,-0.19,-650.82
692,1,Terrace,-1,-58.18,11490.60
692,2,Vancouver,0,-2.14,18068.13
692,3,Mackenzie,0,-0.16,-1179.98
692,4,Prince George,0,-0.16,-893.38
692,5,Quesnel,0,-0.16,-735.57
692,6,Williams Lake,0,-0.16,-605.42
692,7,McMahon Gas Plant,1,-0.16,-1016.33
692,8,Kamloops,0,-0.16,-458.92
692,9,Castlegar,0,-0.16,-503.22
692,10,Elkford,0,-0.16,-552.14
693,1,Terrace,-1,-57.76,12821.08
693,2,Vancouver,0,-1.72,19398.61
693,3,Mackenzie,0,0.25,150.50
693,4,Prince George,0,0.26,437.09
693,5,Quesnel,0,0.25,594.91
693,6,Williams Lake,0,0.26,725.06
693,7,McMahon Gas Plant,1,0.26,314.14
693,8,Kamloops,0,0.26,871.56
693,9,Castlegar,0,0.25,827.26
693,10,Elkford,0,0.25,778.34
694,1,Terrace,-1,-57.78,12741.48
694,2,Vancouver,0,-1.75,19319.01
694,3,Mackenzie,0,0.23,70.90
694,4,Prince George,0,0.23,357.50
694,5,Quesnel,0,0.22,515.32
694,6,Williams Lake,0,0.23,645.46
694,7,McMahon Gas Plant,1,0.23,234.55
694,8,Kamloops,0,0.23,791.97
694,9,Castlegar,0,0.23,747.67
694,10,Elkford,0,0.23,698.75
695,1,Terrace,-1,-57.80,12684.27
695,2,Vancouver,0,-1.77,19261.80
695,3,Mackenzie,0,0.21,13.69
695,4,Prince George,0,0.21,300.29
695,5,Quesnel,0,0.21,458.10
695,6,Williams Lake,0,0.22,588.25
695,7,McMahon Gas Plant,1,0.21,177.33
695,8,Kamloops,0,0.22,734.75
695,9,Castlegar,0,0.21,690.45
695,10,Elkford,0,0.21,641.53
696,1,Terrace,-1,-58.14,11591.17
696,2,Vancouver,0,-2.10,18168.70
696,3,Mackenzie,0,-0.13,-1079.41
696,4,Prince George,0,-0.12,-792.82
696,5,Quesnel,0,-0.13,-635.00
696,6,Williams Lake,0,-0.12,-504.85
696,7,McMahon Gas Plant,1,-0.12,-915.77
696,8,Kamloops,0,-0.12,-358.36
696,9,Castlegar,0,0.13,420.57
696,10,Elkford,0,0.12,371.65
697,1,Terrace,-1,-58.02,12004.82
697,2,Vancouver,0,-1.98,18582.35
697,3,Mackenzie,0,0.00,-665.77
697,4,Prince George,0,0.00,-379.17
697,5,Quesnel,0,0.00,-221.35
697,6,Williams Lake,0,0.00,-91.20
697,7,McMahon Gas Plant,1,0.00,-502.12
697,8,Kamloops,0,0.00,55.30
697,9,Castlegar,0,0.00,11.00
697,10,Elkford,0,0.00,-37.92
698,1,Terrace,-1,-58.26,11224.24
698,2,Vancouver,0,-2.22,17801.77
698,3,Mackenzie,0,-0.24,-1446.34
698,4,Prince George,0,-0.24,-1159.74
698,5,Quesnel,0,-0.24,-1001.93
698,6,Williams Lake,0,-0.24,-871.78
698,7,McMahon Gas Plant,1,-0.24,-1282.69
698,8,Kamloops,0,-0.24,-725.28
698,9,Castlegar,0,-0.24,-769.58
698,10,Elkford,0,-0.24,-818.50
699,1,Terrace,-1,-57.75,12832.36
699,2,Vancouver,0,-1.72,19409.89
699,3,Mackenzie,0,0.26,161.78
699,4,Prince George,0,0.26,448.37
699,5,Quesnel,0,0.25,606.19
699,6,Williams Lake,0,0.26,736.34
699,7,McMahon Gas Plant,1,0.26,325.42
699,8,Kamloops,0,0.26,882.84
699,9,Castlegar,0,0.25,838.54
699,10,Elkford,0,0.25,789.62
700,1,Terrace,-1,-57.78,12741.48
700,2,Vancouver,0,-1.75,19319.01
700,3,Mackenzie,0,0.23,70.90
700,4,Prince George,0,0.23,357.50
700,5,Quesnel,0,0.22,515.32
700,6,Williams Lake,0,0.23,645.46
700,7,McMahon Gas Plant,1,0.23,234.55
700,8,Kamloops,0,0.23,791.97
700,9,Castlegar,0,0.23,747.67
700,10,Elkford,0,0.23,698.75
701,1,Terrace,-1,-57.87,12450.33
701,2,Vancouver,0,-1.84,19027.86
701,3,Mackenzie,0,0.14,-220.25
701,4,Prince George,0,0.14,66.34
701,5,Quesnel,0,0.13,224.16
701,6,Williams Lake,0,0.14,354.31
701,7,McMahon Gas Plant,1,0.14,-56.61
701,8,Kamloops,0,0.14,500.81
701,9,Castlegar,0,0.14,456.51
701,10,Elkford,0,0.13,407.59
702,1,Terrace,-1,-58.17,11503.52
702,2,Vancouver,0,-2.13,18081.05
702,3,Mackenzie,0,-0.16,-1167.07
702,4,Prince George,0,-0.15,-880.48
702,5,Quesnel,0,-0.16,-722.65
702,6,Williams Lake,0,-0.15,-592.50
702,7,McMahon Gas Plant,1,-0.15,-1003.42
702,8,Kamloops,0,-0.15,-446.01
702,9,Castlegar,0,0.16,508.22
702,10,Elkford,0,0.15,459.30
703,1,Terrace,-1,-58.17,11503.52
703,2,Vancouver,0,-2.13,18081.05
703,3,Mackenzie,0,-0.16,-1167.07
703,4,Prince George,0,-0.15,-880.48
703,5,Quesnel,0,-0.16,-722.65
703,6,Williams Lake,0,-0.15,-592.50
703,7,McMahon Gas Plant,1,-0.15,-1003.42
703,8,Kamloops,0,-0.15,-446.01
703,9,Castlegar,0,0.16,508.22
703,10,Elkford,0,0.15,459.30
704,1,Terrace,-1,-58.17,11503.52
704,2,Vancouver,0,-2.13,18081.05
704,3,Mackenzie,0,-0.16,-1167.07
704,4,Prince George,0,-0.15,-880.48
704,5,Quesnel,0,-0.16,-722.65
704,6,Williams Lake,0,-0.15,-592.50
704,7,McMahon Gas Plant,1,-0.15,-1003.42
704,8,Kamloops,0,-0.15,-446.01
704,9,Castlegar,0,0.16,508.22
704,10,Elkford,0,0.15,459.30
705,1,Terrace,-1,-58.03,11957.30
705,2,Vancouver,0,-2.00,18534.83
705,3,Mackenzie,0,-0.01,-713.29
705,4,Prince George,0,-0.02,-426.69
705,5,Quesnel,0,-0.01,-268.87
705,6,Williams Lake,0,-0.02,-138.72
705,7,McMahon Gas Plant,1,-0.02,-549.64
705,8,Kamloops,0,-0.02,7.78
705,9,Castlegar,0,-0.01,-36.52
705,10,Elkford,0,-0.01,-85.44
706,1,Terrace,-1,-58.11,11716.97
706,2,Vancouver,0,-2.07,18294.50
706,3,Mackenzie,0,-0.09,-953.62
706,4,Prince George,0,-0.09,-667.02
706,5,Quesnel,0,-0.09,-509.20
706,6,Williams Lake,0,-0.09,-379.06
706,7,McMahon Gas Plant,1,-0.09,-789.97
706,8,Kamloops,0,-0.09,-232.55
706,9,Castlegar,0,-0.09,-276.85
706,10,Elkford,0,-0.09,-325.77
707,1,Terrace,-1,-58.19,11441.79
707,2,Vancouver,0,-2.16,18019.32
707,3,Mackenzie,0,-0.17,-1228.79
707,4,Prince George,0,-0.18,-942.19
707,5,Quesnel,0,-0.17,-784.38
707,6,Williams Lake,0,-0.17,-654.23
707,7,McMahon Gas Plant,1,-0.18,-1065.14
707,8,Kamloops,0,-0.17,-507.73
707,9,Castlegar,0,-0.17,-552.03
707,10,Elkford,0,-0.17,-600.95
708,1,Terrace,-1,-57.79,12714.53
708,2,Vancouver,0,-1.76,19292.06
708,3,Mackenzie,0,0.22,43.95
708,4,Prince George,0,0.22,330.55
708,5,Quesnel,0,0.22,488.37
708,6,Williams Lake,0,0.23,618.51
708,7,McMahon Gas Plant,1,0.22,207.60
708,8,Kamloops,0,0.23,765.02
708,9,Castlegar,0,0.22,720.72
708,10,Elkford,0,0.22,671.80
709,1,Terrace,-1,-57.91,12327.56
709,2,Vancouver,0,-1.88,18905.09
709,3,Mackenzie,0,0.10,-343.02
709,4,Prince George,0,0.10,-56.42
709,5,Quesnel,0,0.10,101.39
709,6,Williams Lake,0,0.11,231.54
709,7,McMahon Gas Plant,1,0.10,-179.37
709,8,Kamloops,0,0.11,378.04
709,9,Castlegar,0,0.10,333.74
709,10,Elkford,0,0.10,284.82
710,1,Terrace,-1,-57.79,12700.44
710,2,Vancouver,0,-1.76,19277.97
710,3,Mackenzie,0,0.22,29.86
710,4,Prince George,0,0.22,316.46
710,5,Quesnel,0,0.21,474.28
710,6,Williams Lake,0,0.22,604.42
710,7,McMahon Gas Plant,1,0.22,193.51
710,8,Kamloops,0,0.22,750.93
710,9,Castlegar,0,0.21,706.63
710,10,Elkford,0,0.21,657.71
711,1,Terrace,-1,-57.81,12642.73
711,2,Vancouver,0,-1.78,19220.26
711,3,Mackenzie,0,0.20,-27.85
711,4,Prince George,0,0.20,258.75
711,5,Quesnel,0,0.19,416.56
711,6,Williams Lake,0,0.20,546.71
711,7,McMahon Gas Plant,1,0.20,135.80
711,8,Kamloops,0,0.20,693.21
711,9,Castlegar,0,0.20,648.91
711,10,Elkford,0,0.19,599.99
712,1,Terrace,-1,-57.83,12578.10
